Mod:Item:MetaData, Localized Name
hbm:item.rbmk_pellet_ueu:8, 未浓缩铀燃料芯块
hbm:item.rbmk_pellet_ueu:9, 未浓缩铀燃料芯块
hbm:item.rbmk_pellet_meu:0, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_meu:1, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_meu:2, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_meu:3, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_meu:4, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_meu:5, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_meu:6, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_meu:7, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_meu:8, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_meu:9, MEU 中浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu233:0, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu233:1, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu233:2, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu233:3, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu233:4, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu233:5, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu233:6, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu233:7, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu233:8, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu233:9, HEU-233 高浓缩度铀-233燃料芯块
hbm:item.rbmk_pellet_heu235:0, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu235:1, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu235:2, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu235:3, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu235:4, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu235:5, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu235:6, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu235:7, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu235:8, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_heu235:9, HEU-235 高浓缩度铀-235燃料芯块
hbm:item.rbmk_pellet_thmeu:0, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_thmeu:1, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_thmeu:2, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_thmeu:3, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_thmeu:4, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_thmeu:5, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_thmeu:6, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_thmeu:7, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_thmeu:8, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_thmeu:9, ThMEU 浓缩度铀-235导向钍燃料芯块
hbm:item.rbmk_pellet_lep:0, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_lep:1, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_lep:2, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_lep:3, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_lep:4, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_lep:5, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_lep:6, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_lep:7, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_lep:8, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_lep:9, LEP 低浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:0, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:1, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:2, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:3, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:4, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:5, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:6, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:7, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:8, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_mep:9, MEP 中浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:0, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:1, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:2, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:3, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:4, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:5, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:6, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:7, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:8, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep239:9, HEP-239 高浓缩度钚-239燃料芯块
hbm:item.rbmk_pellet_hep241:0, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_hep241:1, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_hep241:2, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_hep241:3, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_hep241:4, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_hep241:5, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_hep241:6, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_hep241:7, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_hep241:8, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_hep241:9, HEP-241 高浓缩度钚-241燃料芯块
hbm:item.rbmk_pellet_lea:0, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_lea:1, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_lea:2, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_lea:3, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_lea:4, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_lea:5, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_lea:6, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_lea:7, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_lea:8, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_lea:9, LEA 低浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:0, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:1, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:2, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:3, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:4, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:5, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:6, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:7, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:8, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_mea:9, MEA 中浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea241:0, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea241:1, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea241:2, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea241:3, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea241:4, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea241:5, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea241:6, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea241:7, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea241:8, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea241:9, HEA-241 高浓缩度镅-241料芯块
hbm:item.rbmk_pellet_hea242:0, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea242:1, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea242:2, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea242:3, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea242:4, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea242:5, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea242:6, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea242:7, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea242:8, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_hea242:9, HEA-242 高浓缩度镅-242燃料芯块
hbm:item.rbmk_pellet_bk247:0, 锫-247燃料芯块
hbm:item.rbmk_pellet_bk247:1, 锫-247燃料芯块
hbm:item.rbmk_pellet_bk247:2, 锫-247燃料芯块
hbm:item.rbmk_pellet_bk247:3, 锫-247燃料芯块
hbm:item.rbmk_pellet_bk247:4, 锫-247燃料芯块
hbm:item.rbmk_pellet_bk247:5, 锫-247燃料芯块
hbm:item.rbmk_pellet_bk247:6, 锫-247燃料芯块
hbm:item.rbmk_pellet_bk247:7, 锫-247燃料芯块
hbm:item.rbmk_pellet_bk247:8, 锫-247燃料芯块
hbm:item.rbmk_pellet_bk247:9, 锫-247燃料芯块
hbm:item.rbmk_pellet_men:0, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_men:1, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_men:2, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_men:3, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_men:4, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_men:5, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_men:6, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_men:7, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_men:8, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_men:9, MEN 中浓缩度镎-237燃料芯块
hbm:item.rbmk_pellet_hen:0, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_hen:1, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_hen:2, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_hen:3, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_hen:4, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_hen:5, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_hen:6, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_hen:7, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_hen:8, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_hen:9, HEN 高浓缩度镎燃料芯块
hbm:item.rbmk_pellet_mox:0, MOX燃料芯块
hbm:item.rbmk_pellet_mox:1, MOX燃料芯块
hbm:item.rbmk_pellet_mox:2, MOX燃料芯块
hbm:item.rbmk_pellet_mox:3, MOX燃料芯块
hbm:item.rbmk_pellet_mox:4, MOX燃料芯块
hbm:item.rbmk_pellet_mox:5, MOX燃料芯块
hbm:item.rbmk_pellet_mox:6, MOX燃料芯块
hbm:item.rbmk_pellet_mox:7, MOX燃料芯块
hbm:item.rbmk_pellet_mox:8, MOX燃料芯块
hbm:item.rbmk_pellet_mox:9, MOX燃料芯块
hbm:item.rbmk_pellet_les:0, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_les:1, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_les:2, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_les:3, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_les:4, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_les:5, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_les:6, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_les:7, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_les:8, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_les:9, LES 低浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:0, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:1, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:2, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:3, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:4, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:5, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:6, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:7, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:8, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_mes:9, MES 中浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:0, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:1, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:2, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:3, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:4, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:5, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:6, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:7, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:8, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_hes:9, HES 高浓缩度Sa-326燃料芯块
hbm:item.rbmk_pellet_leaus:0, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_leaus:1, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_leaus:2, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_leaus:3, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_leaus:4, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_leaus:5, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_leaus:6, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_leaus:7, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_leaus:8, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_leaus:9, LEAus 低浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:0, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:1, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:2, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:3, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:4, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:5, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:6, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:7, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:8, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_heaus:9, HEAus 高浓缩度奥斯燃料芯块
hbm:item.rbmk_pellet_po210be:0, 钋210-铍 中子源芯块
hbm:item.rbmk_pellet_po210be:1, 钋210-铍 中子源芯块
hbm:item.rbmk_pellet_po210be:2, 钋210-铍 中子源芯块
hbm:item.rbmk_pellet_po210be:3, 钋210-铍 中子源芯块
hbm:item.rbmk_pellet_po210be:4, 钋210-铍 中子源芯块
hbm:item.rbmk_pellet_ra226be:0, 镭226-铍 中子源芯块
hbm:item.rbmk_pellet_ra226be:1, 镭226-铍 中子源芯块
hbm:item.rbmk_pellet_ra226be:2, 镭226-铍 中子源芯块
hbm:item.rbmk_pellet_ra226be:3, 镭226-铍 中子源芯块
hbm:item.rbmk_pellet_ra226be:4, 镭226-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:0, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:1, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:2, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:3, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:4, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:5, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:6, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:7, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:8, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_pu238be:9, 钚238-铍 中子源芯块
hbm:item.rbmk_pellet_balefire_gold:0, 激活态金-198燃料芯块
hbm:item.rbmk_pellet_balefire_gold:1, 激活态金-198燃料芯块
hbm:item.rbmk_pellet_balefire_gold:2, 激活态金-198燃料芯块
hbm:item.rbmk_pellet_balefire_gold:3, 激活态金-198燃料芯块
hbm:item.rbmk_pellet_balefire_gold:4, 激活态金-198燃料芯块
hbm:item.rbmk_pellet_flashlead:0, 闪光铅燃料芯块
hbm:item.rbmk_pellet_flashlead:1, 闪光铅燃料芯块
hbm:item.rbmk_pellet_flashlead:2, 闪光铅燃料芯块
hbm:item.rbmk_pellet_flashlead:3, 闪光铅燃料芯块
hbm:item.rbmk_pellet_flashlead:4, 闪光铅燃料芯块
hbm:item.rbmk_pellet_balefire:0, 野火燃料芯块
hbm:item.rbmk_pellet_balefire:1, 野火燃料芯块
hbm:item.rbmk_pellet_balefire:2, 野火燃料芯块
hbm:item.rbmk_pellet_balefire:3, 野火燃料芯块
hbm:item.rbmk_pellet_balefire:4, 野火燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:0, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:1, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:2, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:3, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:4, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:5, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:6, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:7, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:8, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_bismuth:9, ZFB 铋燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:0, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:1, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:2, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:3, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:4, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:5, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:6, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:7, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:8, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_pu241:9, ZFB 钚-241燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:0, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:1, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:2, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:3, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:4, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:5, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:6, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:7, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:8, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_zfb_am_mix:9, ZFB 燃料级镅燃料芯块
hbm:item.rbmk_pellet_drx:0, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_drx:1, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_drx:2, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_drx:3, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_drx:4, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_drx:5, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_drx:6, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_drx:7, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_drx:8, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_drx:9, §cF迪伽马粒子燃料芯块§r
hbm:item.rbmk_pellet_lecm:0, LECm燃料芯块
hbm:item.rbmk_pellet_lecm:1, LECm燃料芯块
hbm:item.rbmk_pellet_lecm:2, LECm燃料芯块
hbm:item.rbmk_pellet_lecm:3, LECm燃料芯块
hbm:item.rbmk_pellet_lecm:4, LECm燃料芯块
hbm:item.rbmk_pellet_lecm:5, LECm燃料芯块
hbm:item.rbmk_pellet_lecm:6, LECm燃料芯块
hbm:item.rbmk_pellet_lecm:7, LECm燃料芯块
hbm:item.rbmk_pellet_lecm:8, LECm燃料芯块
hbm:item.rbmk_pellet_lecm:9, LECm燃料芯块
hbm:item.rbmk_pellet_mecm:0, MECm燃料芯块
hbm:item.rbmk_pellet_mecm:1, MECm燃料芯块
hbm:item.rbmk_pellet_mecm:2, MECm燃料芯块
hbm:item.rbmk_pellet_mecm:3, MECm燃料芯块
hbm:item.rbmk_pellet_mecm:4, MECm燃料芯块
hbm:item.rbmk_pellet_mecm:5, MECm燃料芯块
hbm:item.rbmk_pellet_mecm:6, MECm燃料芯块
hbm:item.rbmk_pellet_mecm:7, MECm燃料芯块
hbm:item.rbmk_pellet_mecm:8, MECm燃料芯块
hbm:item.rbmk_pellet_mecm:9, MECm燃料芯块
hbm:item.rbmk_pellet_hecm:0, HECm燃料芯块
hbm:item.rbmk_pellet_hecm:1, HECm燃料芯块
hbm:item.rbmk_pellet_hecm:2, HECm燃料芯块
hbm:item.rbmk_pellet_hecm:3, HECm燃料芯块
hbm:item.rbmk_pellet_hecm:4, HECm燃料芯块
hbm:item.rbmk_pellet_hecm:5, HECm燃料芯块
hbm:item.rbmk_pellet_hecm:6, HECm燃料芯块
hbm:item.rbmk_pellet_hecm:7, HECm燃料芯块
hbm:item.rbmk_pellet_hecm:8, HECm燃料芯块
hbm:item.rbmk_pellet_hecm:9, HECm燃料芯块
hbm:item.watz_pellet:0, Sa326 Watz靶丸
hbm:item.watz_pellet:1, HES Watz靶丸
hbm:item.watz_pellet:2, MES Watz靶丸
hbm:item.watz_pellet:3, LES Watz靶丸
hbm:item.watz_pellet:4, HEN Watz靶丸
hbm:item.watz_pellet:5, MEU Watz靶丸
hbm:item.watz_pellet:6, MEP Watz靶丸
hbm:item.watz_pellet:7, 铅吸收靶丸
hbm:item.watz_pellet:8, 硼吸收靶丸
hbm:item.watz_pellet:9, 贫铀吸收靶丸
hbm:item.watz_pellet:10, 浓缩硅岩金属 Watz靶丸
hbm:item.watz_pellet:11, 硅岩金属化合物 Watz靶丸
hbm:item.watz_pellet:12, 钚-241Watz燃料靶丸
hbm:item.watz_pellet:13, 反应堆级镅Watz燃料靶丸
hbm:item.watz_pellet:14, 镅燃料Watz燃料靶丸
hbm:item.watz_pellet:15, 反应堆级锔Watz燃料靶丸
hbm:item.watz_pellet:16, 锔燃料Watz燃料靶丸
hbm:item.watz_pellet:17, 锫-247Watz燃料靶丸
hbm:item.watz_pellet:18, 锎-251Watz燃料靶丸
hbm:item.watz_pellet:19, 锎-252Watz燃料靶丸
hbm:item.watz_pellet:20, 锿-253Watz燃料靶丸
hbm:item.watz_pellet_depleted:0, Sa326 Watz靶丸（枯竭）
hbm:item.watz_pellet_depleted:1, HES Watz靶丸（枯竭）
hbm:item.watz_pellet_depleted:2, MES Watz靶丸（枯竭）
hbm:item.watz_pellet_depleted:3, LES Watz靶丸（枯竭）
hbm:item.watz_pellet_depleted:4, HEN Watz靶丸（枯竭）
hbm:item.watz_pellet_depleted:5, MEU Watz靶丸（枯竭）
hbm:item.watz_pellet_depleted:6, MEP Watz靶丸（枯竭）
hbm:item.watz_pellet_depleted:7, 铅吸收靶丸（枯竭）
hbm:item.watz_pellet_depleted:8, 硼吸收靶丸（枯竭）
hbm:item.watz_pellet_depleted:9, 贫铀吸收靶丸（枯竭）
hbm:item.watz_pellet_depleted:10, 浓缩硅岩金属 Watz靶丸（枯竭）
hbm:item.watz_pellet_depleted:11, 硅岩金属化合物 Watz靶丸（枯竭）
hbm:item.watz_pellet_depleted:12, 钚-241Watz燃料靶丸 (枯竭)
hbm:item.watz_pellet_depleted:13, 反应堆级镅Watz燃料靶丸 (枯竭)
hbm:item.watz_pellet_depleted:14, 镅燃料Watz燃料靶丸 (枯竭)
hbm:item.watz_pellet_depleted:15, 反应堆级锔Watz燃料靶丸 (枯竭)
hbm:item.watz_pellet_depleted:16, 锔燃料WatzWatz燃料靶丸 (枯竭)
hbm:item.watz_pellet_depleted:17, 锫-247Watz燃料靶丸 (枯竭)
